NODE1,COUNTRY1,NODE2,COUNTRY2,DETAIL,USES,TYPE,ROLE,GOODS1,GOODS2,GOODS3,DIR,DIST,TRAVMODE,TRAVTIME,EARLYDATE,LATEDATE,DATAQLTY,SRC,LONG1,LAT1,COORDSRC1,LONG2,LAT2,COORDSRC2,NODEID1,NODEID2,PROBL,DATAID
Brenner,AT,Fortezza,IT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.5,47,ADL1213837,11.6167,46.7833,www.fallingrain.com,318,2885,P000,tmcDEm1500_031a
Fortezza,IT,Bolzano,IT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.6167,46.7833,www.fallingrain.com,11.3667,46.5167,www.fallingrain.com,2885,2884,P000,tmcDEm1500_032a
Bolzano,IT,loc01-tmc051011,IT,?Magre,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.3667,46.5167,www.fallingrain.com,11.2,46.2833,www.fallingrain.com,2884,2902,P001,tmcDEm1500_033a
loc01-tmc051011,IT,San Michele,IT,?Magre,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.2,46.2833,www.fallingrain.com,11.1333,46.2,www.fallingrain.com,2902,2901,P001,tmcDEm1500_034a
San Michele,IT,Trento,IT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.1333,46.2,www.fallingrain.com,11.133333,46.066666,ADL2519752,2901,321,P000,tmcDEm1500_035a
Trento,IT,Rovereto,IT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.133333,46.066666,ADL2519752,11.0333,45.8833,www.fallingrain.com,321,2886,P000,tmcDEm1500_036a
Rovereto,IT,Burghetta,IT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.0333,45.8833,www.fallingrain.com,10.9333,45.73,OWT,2886,2889,P000,tmcDEm1500_037a
Burghetta,IT,Dolce,IT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),10.9333,45.73,OWT,10.85,45.6,www.fallingrain.com,2889,2888,P000,tmcDEm1500_038a
Dolce,IT,Verona,IT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),10.85,45.6,www.fallingrain.com,11,45.45,www.fallingrain.com,2888,2729,P000,tmcDEm1500_039a
Verona,IT,loc02-tmc051011,IT,?Isola della Scala,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11,45.45,www.fallingrain.com,11,45.2667,www.fallingrain.com,2729,2891,P001,tmcDEm1500_040a
loc02-tmc051011,IT,Ostiglia,IT,?Isola della Scala,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11,45.2667,www.fallingrain.com,11.1333,45.0667,www.fallingrain.com,2891,2890,P001,tmcDEm1500_041a
Ostiglia,IT,loc03-tmc051011,IT,?Mirandola,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.1333,45.0667,www.fallingrain.com,11.0667,44.8833,www.fallingrain.com,2890,2892,P001,tmcDEm1500_042a
loc03-tmc051011,IT,Bologna,IT,?Mirandola,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.0667,44.8833,www.fallingrain.com,11.3333,44.4833,www.fallingrain.com,2892,2713,P001,tmcDEm1500_043a
Bologna,IT,Pianoro,IT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.3333,44.4833,www.fallingrain.com,11.3333,44.3667,www.fallingrain.com,2713,2893,P000,tmcDEm1500_044a
Pianoro,IT,loc04-tmc051011,IT,?Loiano,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.3333,44.3667,www.fallingrain.com,11.3167,44.2667,www.fallingrain.com,2893,2903,P001,tmcDEm1500_045a
loc04-tmc051011,IT,Firenzuola,IT,?Loiano,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.3167,44.2667,www.fallingrain.com,11.3833,44.1167,www.fallingrain.com,2903,2894,P001,tmcDEm1500_046a
