NODE1,COUNTRY1,NODE2,COUNTRY2,DETAIL,USES,TYPE,ROLE,GOODS1,GOODS2,GOODS3,DIR,DIST,TRAVMODE,TRAVTIME,EARLYDATE,LATEDATE,DATAQLTY,SRC,LONG1,LAT1,COORDSRC1,LONG2,LAT2,COORDSRC2,NODEID1,NODEID2,PROBL,DATAID
frk06-tmc050503,TR,Osmancik,TR,?Hacihamza,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,34.4667,41.0833,www.fallingrain.com,34.7981,40.9714,www.fallingrain.com,2521,2508,P000,tmcTRm1300_085a
Osmancik,TR,Amasya,TR,nkn,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,34.7981,40.9714,www.fallingrain.com,35.8331,40.6533,www.fallingrain.com,2508,2500,P000,tmcTRm1300_086a
Amasya,TR,Tokat,TR,nkn,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,35.8331,40.6533,www.fallingrain.com,36.5544,40.3139,www.fallingrain.com ,2500,2215,P000,tmcTRm1300_087a
Tokat,TR,Erzincan,TR,nkn,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,36.5544,40.3139,www.fallingrain.com ,39.4928,39.7522,www.fallingrain.com,2215,2503,P000,tmcTRm1300_088a
Erzincan,TR,Erzurum,TR,nkn,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,39.4928,39.7522,www.fallingrain.com,41.283333,39.916668,ADL4080791,2503,238,P000,tmcTRm1300_089a
Erzurum,TR,Tabriz,IR,nkn,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,41.283333,39.916668,ADL4080791,46.291943,38.080002,ADL2487726,238,240,P000,tmcTRm1300_090a
Gallipoli,TR,loc12-tmc050503,TR,?Lapseki,trd,sl,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,26.666668,40.400002,ADL4081869,26.6856,40.3442,www.fallingrain.com ,942,2522,P000,tmcTRm1300_091a
loc12-tmc050503,TR,Bursa,TR,?Lapseki,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,26.6856,40.3442,www.fallingrain.com ,29.067,40.2,TGN7002420,2522,929,P000,tmcTRm1300_092a
Bursa,TR,Manisa,TR,nkn,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,29.067,40.2,TGN7002420,27.4261,38.6131,www.fallingrain.com,929,2036,P000,tmcTRm1300_093a
Manisa,TR,Izmir,TR,nkn,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,27.4261,38.6131,www.fallingrain.com,27.15,38.416668,ADL4087501,2036,73,P000,tmcTRm1300_094a
Izmir,TR,Cesme,TR,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,27.15,38.416668,ADL4087501,26.3064,38.3228,www.fallingrain.com,73,2029,P000,tmcTRm1300_095a
Bursa,TR,loc17-tmc050503,TR,?Gemlik,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,29.067,40.2,TGN7002420,29.1567,40.4331,www.fallingrain.com,929,2561,P000,tmcTRm1300_096a
Eskisehir,TR,Ankara,TR,nkn,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,30.5333,39.7667,adlgaz-1-4081081-18,32.866669,39.933334,ADL4067688,2012,769,P000,tmcTRm1300_097a
