NODE1,COUNTRY1,NODE2,COUNTRY2,DETAIL,USES,TYPE,ROLE,GOODS1,GOODS2,GOODS3,DIR,DIST,TRAVMODE,TRAVTIME,EARLYDATE,LATEDATE,DATAQLTY,SRC,LONG1,LAT1,COORDSRC1,LONG2,LAT2,COORDSRC2,NODEID1,NODEID2,PROBL,DATAID
frk02-tmc050521,TR,Sinop,TR,?Boyabat,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,34.7667,41.4689,www.fallingrain.com,35.150002,42.016666,ADL4103362,2595,715,P000,tmcTRm1200a_031a
frk02-tmc050521,TR,frk03-tmc050521,TR,?Boyabat;?Havza,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,34.7667,41.4689,www.fallingrain.com,35.6622,40.9706,www.fallingrain.com,2595,2609,P000,tmcTRm1200a_032a
frk03-tmc050521,TR,Samsun,TR,?Havza,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,35.6622,40.9706,www.fallingrain.com,36.33,41.2867,www.fallingrain.com,2609,2610,P000,tmcTRm1200a_033a
frk03-tmc050521,TR,Amasya,TR,?Havza,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,35.6622,40.9706,www.fallingrain.com,35.8331,40.6533,www.fallingrain.com,2609,2500,P000,tmcTRm1200a_034a
Amasya,TR,loc21-tmc050521,TR,?Mahmatlar,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,35.8331,40.6533,www.fallingrain.com,35.9167,40.5667,www.fallingrain.com,2500,2611,P000,tmcTRm1200a_035a
loc21-tmc050521,TR,loc22-tmc050521,TR,?Mahmatlar;?Aydinca,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,35.9167,40.5667,www.fallingrain.com,36.1392,40.5697,www.fallingrain.com,2611,2194,P000,tmcTRm1200a_036a
loc22-tmc050521,TR,loc23-tmc050521,TR,?Aydinca;?Turhal,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,36.1392,40.5697,www.fallingrain.com,36.0811,40.3875,www.fallingrain.com,2194,2232,P000,tmcTRm1200a_037a
loc23-tmc050521,TR,Tokat,TR,?Turhal,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,36.0811,40.3875,www.fallingrain.com,36.5544,40.3139,www.fallingrain.com ,2232,2215,P000,tmcTRm1200a_038a
Tokat,TR,Sivas,TR,?Turhal,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,36.5544,40.3139,www.fallingrain.com ,37.033333,39.75,ADL4103505,2215,717,P000,tmcTRm1200a_039a
frk01-tmc050521,TR,loc24-tmc050521,TR,?Yenicaga;?Kizilcahamam,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,32.0203,40.7606,www.fallingrain.com,32.6506,40.4697,www.fallingrain.com,2605,2612,P000,tmcTRm1200a_040a
loc24-tmc050521,TR,Ankara,TR,?Kizilcahamam,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,32.6506,40.4697,www.fallingrain.com,32.866669,39.933334,ADL4067688,2612,769,P000,tmcTRm1200a_041a
Ankara,TR,frk04-tmc050521,TR,?Yazicayiri,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,32.866669,39.933334,ADL4067688,33.1,39.2333,www.fallingrain.com,769,2613,P000,tmcTRm1200a_042a
