"NODE1","COUNTRY1","NODE2","COUNTRY2","DETAIL","USES","TYPE","ROLE","GOODS1","GOODS2","GOODS3","DIR","DIST","TRAVMODE","TRAVTIME","EARLYDATE","LATEDATE","DATAQLTY","SRC","LONG1","LAT1","COORDSRC1","LONG2","LAT2","COORDSRC2","NODEID1","NODEID2","PROBL","DATAID"
"Frankfurt","DE","Erfurt","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","8.683333","50.116669","ADL2118754","11.033333","50.983334","ADL2114604","564","1442","P000","tmcZCEm1500_036a"
"Nuremberg","DE","Erfurt","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","11.083333","49.450001","ADL2182159","11.033333","50.983334","ADL2114604","1448","1442","P000","tmcZCEm1500_037a"
"Erfurt","DE","Leipzig","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","11.033333","50.983334","ADL2114604","12.333333","51.299999","2164587","1442","1447","P000","tmcZCEm1500_038a"
"Leipzig","DE","Magdeburg","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","12.333333","51.299999","2164587","11.666667","52.166668","ADL2169193","1447","1306","P000","tmcZCEm1500_039a"
"Erfurt","DE","Magdeburg","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","11.033333","50.983334","ADL2114604","11.666667","52.166668","ADL2169193","1442","1306","P000","tmcZCEm1500_040a"
"Magdeburg","DE","Braunschweig","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","11.666667","52.166668","ADL2169193","10.5333","52.2667","www.fallingrain.com","1306","2797","P000","tmcZCEm1500_041a"
"Braunschweig","DE","Erfurt","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","10.5333","52.2667","www.fallingrain.com","11.033333","50.983334","ADL2114604","2797","1442","P000","tmcZCEm1500_042a"
"Bruges","BE","frk06-tmc050615","BE","?Ghent","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","3.2333","51.2167","www.fallingrain.com","3.7167","51.05","www.fallingrain.com","2702","2793","P000","tmcZCEm1500_043a"
"frk06-tmc050615","BE","Cologne","DE","?Ghent","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","3.7167","51.05","www.fallingrain.com","6.95","50.933334","ADL2157469","2793","411","P000","tmcZCEm1500_044a"
"frk06-tmc050615","BE","Antwerp","BE","?Ghent","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","3.7167","51.05","www.fallingrain.com","4.416667","51.216667","ADL1239025","2793","398","P000","tmcZCEm1500_045a"
